price, date, volume, best_bid, best_ask
1637121243237, 59361.83,0.04131319,59361.82,59361.83
1637121243333, 59361.83,0.00067048,59361.82,59361.83
1637121243656, 59361.83,0.01723598,59361.82,59361.83
1637121243764, 59361.82,0.0016762,59361.81,59361.83
1637121243764, 59361.81,0.00062857,59358.85,59361.83
1637121243853, 59358.86,0.00192223,59358.85,59358.86
1637121243873, 59358.85,0.02137916,59358.85,59358.86
1637121244793, 59350.26,0.00162557,59345.46,59350.26
1637121245179, 59351.25,0.06604162,59345.52,59351.25
1637121245545, 59345.73,0.000034,59345.73,59351.56
1637121245605, 59351.56,0.0000544,59345.73,59351.56
1637121246219, 59350.07,0.00362565,59342.89,59350.07
1637121246589, 59351.59,0.03301222,59342.89,59351.59
1637121246641, 59353.16,0.00596906,59342.89,59353.16
1637121246940, 59349.5,0.00090501,59349.49,59349.50
1637121247098, 59351.26,0.00062074,59351.25,59351.26
1637121247335, 59351.26,0.025,59351.25,59351.26
1637121247378, 59351.28,0.00080431,59351.27,59351.28
1637121247518, 59357.36,0.0025631,59355.31,59357.36
1637121247990, 59355.7,0.00080455,59346.56,59355.70
1637121247994, 59355.7,0.00022639,59346.56,59355.70
1637121248530, 59352.64,0.00079155,59351.15,59352.65
1637121248530, 59352.65,0.01571886,59351.15,59352.65
1637121248622, 59352.65,0.00080343,59351.15,59352.65
1637121248654, 59351.15,0.1677207,59346.57,59352.65
1637121248654, 59346.57,0.071,59346.56,59352.65
1637121248654, 59346.56,0.16837642,59345.28,59352.65
1637121248654, 59345.28,0.16776452,59345.28,59352.65
1637121248654, 59345.28,0.25229284,59343.45,59352.65
1637121248654, 59343.45,0.1,59342.60,59352.65
1637121248654, 59342.6,0.07284552,59342.60,59352.65
1637121248918, 59351.54,0.00404507,59347.13,59351.54
1637121248921, 59351.54,0.00085235,59347.13,59351.54
1637121249432, 59340.02,0.00837,59334.63,59340.03
1637121249432, 59334.63,0.075743,59334.63,59340.03
1637121250402, 59334.68,0.001,59334.68,59334.69
1637121250644, 59332.17,0.00014466,59332.17,59332.18
1637121250665, 59332.17,0.00366423,59332.17,59332.18
1637121250665, 59332.17,0.09633577,59332.17,59332.18
1637121250986, 59328.15,0.00031017,59328.14,59328.15
1637121251030, 59328.14,0.00051791,59328.14,59328.15
1637121251247, 59333.05,0.0016833,59328.14,59334.89
1637121251247, 59334.89,0.00798275,59328.14,59334.89
1637121251345, 59328.14,0.00139719,59323.35,59334.88
1637121251345, 59323.35,0.00037078,59322.62,59334.88
1637121251345, 59322.62,0.0195,59322.61,59334.88
1637121251345, 59322.61,0.06813203,59322.61,59334.88
1637121251703, 59334.7,0.00080449,59324.01,59334.70
1637121252598, 59332.45,0.0008406,59324.35,59332.45
1637121253563, 59322.96,0.00046924,59322.95,59322.96
1637121253581, 59322.96,0.00015098,59322.95,59322.96
1637121253701, 59322.96,0.00039416,59322.95,59322.96
1637121253716, 59322.96,0.00158452,59322.95,59322.96
1637121253726, 59322.95,0.000336,59322.95,59322.96
1637121253892, 59322.68,0.00495329,59322.67,59322.68
1637121254064, 59322.68,0.00031033,59322.67,59322.68
1637121254206, 59322.68,0.00092112,59322.67,59322.68
1637121254415, 59322.67,0.16,59322.67,59322.68
1637121254431, 59322.55,0.09996734,59322.55,59322.67
1637121254436, 59322.55,0.1249428,59322.55,59322.56
1637121254453, 59321.96,0.00103908,59315.50,59321.96
1637121254671, 59309.46,0.012,59309.45,59309.46
1637121254807, 59309.45,0.00087659,59309.45,59309.46
1637121254972, 59301.49,0.00003371,59301.49,59309.46
1637121255042, 59312.98,0.00825537,59303.03,59312.98
1637121255065, 59311.85,0.00044841,59303.03,59311.85
1637121255083, 59311.85,0.00031889,59303.03,59311.85
1637121255566, 59308.77,0.00039395,59303.03,59308.77
1637121255660, 59311.02,0.00335151,59307.52,59311.02
1637121255750, 59307.53,0.00039395,59300.00,59307.53
1637121256127, 59303.41,0.01781923,59300.00,59303.51
1637121256127, 59303.51,0.01043574,59300.00,59303.51
1637121256725, 59300,0.00033559,59300.00,59300.01
1637121256725, 59300,0.00462966,59300.00,59300.01
1637121256738, 59300.01,0.0063,59300.00,59300.01
1637121256774, 59300,0.00030916,59300.00,59300.01
1637121257297, 59300.01,0.003,59300.00,59300.01
1637121257297, 59300.01,0.00660779,59300.00,59300.01
1637121257405, 59300,0.00006118,59297.68,59300.01
1637121257454, 59297.69,0.00357323,59297.68,59297.69
1637121257488, 59297.69,0.00006722,59297.68,59297.69
1637121257743, 59297.69,0.01651075,59297.68,59297.69
1637121258188, 59297.69,0.00058539,59297.68,59297.69
1637121258383, 59297.68,0.071,59297.68,59297.69
1637121258383, 59297.68,0.00396,59297.68,59297.69
1637121258401, 59297.68,0.00000061,59291.72,59297.69
1637121258471, 59291.73,0.0002768,59291.72,59291.73
1637121258497, 59291.73,0.0330388,59291.72,59291.73
1637121259103, 59290.79,0.005,59290.59,59290.80
1637121259212, 59290.6,0.00067816,59290.59,59290.60
1637121259274, 59290.6,0.00671286,59290.59,59290.60
1637121259336, 59290.59,0.04216512,59290.59,59290.60
1637121259339, 59290.59,0.02883488,59284.34,59290.60
1637121259372, 59284.34,0.01334,59284.34,59284.35
1637121259373, 59284.34,0.05766,59281.62,59284.35
1637121259373, 59281.62,0.00082051,59281.29,59284.35
1637121259373, 59281.29,0.08434052,59278.38,59284.35
1637121259671, 59278.38,0.071,59271.63,59278.39
1637121259671, 59271.63,0.929,59271.63,59278.39
1637121259698, 59271.63,0.04575134,59271.63,59271.64
1637121259795, 59271.64,0.00016519,59271.63,59271.64
1637121259813, 59271.64,0.00015084,59271.63,59271.64
1637121259990, 59271.64,0.00058553,59271.63,59271.64
1637121260458, 59271.64,0.08299844,59271.63,59271.64
1637121260458, 59271.64,0.00099958,59271.63,59271.64
1637121260677, 59271.63,0.0001,59271.26,59271.64
1637121260677, 59271.26,0.002,59262.42,59271.64
1637121260677, 59262.42,0.02871701,59262.42,59271.64
1637121261043, 59267.08,0.00030996,59264.32,59267.08
1637121261211, 59259.54,0.000101,59259.54,59265.85
1637121261339, 59258.99,0.0003515,59258.99,59265.71
1637121261347, 59258.99,0.16833295,59258.99,59265.71
1637121261347, 59258.99,0.1,59258.99,59265.71
1637121261347, 59258.99,0.02617061,59253.91,59265.71
1637121261347, 59253.91,0.18908102,59252.69,59265.71
1637121261347, 59252.69,0.17547657,59252.69,59265.71
1637121261544, 59259.21,0.25319522,59259.20,59268.92
1637121261556, 59268.92,0.00495329,59259.21,59268.92
1637121261638, 59268.92,0.06604671,59268.91,59269.53
1637121261638, 59269.53,0.071,59268.91,59271.63
1637121261709, 59278.39,0.00080492,59272.27,59278.39
1637121261770, 59278.38,0.00735187,59278.38,59278.39
1637121261813, 59278.39,0.07019508,59278.38,59280.18
1637121261814, 59280.18,0.0330388,59278.38,59280.18
1637121262351, 59288.18,0.00162642,59284.48,59288.18
1637121262454, 59289.57,0.00034386,59284.48,59289.57
1637121262612, 59284.48,0.00135401,59284.48,59288.81
1637121262746, 59288.81,0.00080492,59279.02,59288.81
1637121263363, 59286.75,0.00080492,59282.79,59286.75
1637121264491, 59279.31,0.01,59271.99,59279.31
1637121264499, 59279.31,0.00039449,59271.99,59279.31
1637121264619, 59271.99,0.00359547,59271.99,59277.09
1637121264631, 59271.99,0.02940453,59271.62,59279.50
1637121264631, 59271.62,0.02115156,59271.62,59279.50
1637121264725, 59279.05,0.0025,59271.62,59279.05
1637121265004, 59271.62,0.042099,59271.62,59279.13
1637121265297, 59271.67,0.00329175,59271.67,59277.44
1637121265667, 59281.55,0.0016833,59277.12,59284.34
1637121265667, 59284.34,0.00750638,59277.12,59284.34
1637121265921, 59278.54,0.00170476,59278.54,59286.74
1637121266224, 59277.12,0.00044213,59277.12,59286.52
1637121266225, 59286.52,0.00204449,59277.12,59286.52
1637121266426, 59285.25,0.00826659,59277.97,59285.25
1637121266523, 59277.97,0.01557342,59277.97,59277.98
1637121266698, 59286.68,0.00062,59281.09,59286.75
1637121266698, 59286.75,0.00025271,59281.09,59286.75
1637121266899, 59281.53,0.00322451,59281.52,59281.53
1637121267139, 59283.49,0.00162557,59283.48,59283.49
1637121267290, 59283.48,0.0001696,59283.48,59283.49
1637121267596, 59286.75,0.03671592,59286.74,59294.05
1637121267599, 59294.05,0.00016848,59287.94,59294.05
1637121267760, 59296.15,0.16533166,59294.78,59296.15
1637121267938, 59299.27,0.00162642,59297.63,59299.27
1637121268797, 59299.29,0.00710898,59299.29,59299.30
1637121269279, 59299.3,0.00067,59299.29,59299.30
1637121269301, 59299.29,0.00328485,59299.29,59299.30
1637121269421, 59299.3,0.00162778,59299.29,59299.30
1637121269495, 59299.3,0.00012417,59299.29,59299.30
1637121269591, 59299.3,0.00012114,59299.29,59299.30
1637121270288, 59297.63,0.00010038,59297.18,59297.64
1637121270288, 59297.18,0.034,59294.05,59297.64
1637121270525, 59294.06,0.00012836,59294.05,59294.06
1637121270689, 59294.05,0.00168,59294.05,59294.06
1637121270817, 59290,0.00024714,59285.00,59290.00
1637121270948, 59289.89,0.00162553,59285.00,59289.89
1637121271003, 59289.83,0.00039456,59285.00,59289.83
1637121271046, 59285,0.00061055,59285.00,59289.82
1637121271068, 59285.01,0.00041986,59285.00,59285.01
1637121271216, 59285.01,0.00162869,59285.00,59285.01
1637121271261, 59285.01,0.00162833,59285.00,59285.01
1637121271375, 59285.01,0.00012314,59285.00,59285.01
1637121271478, 59285.01,0.00015131,59285.00,59285.01
1637121271482, 59285,0.017,59285.00,59285.01
1637121271553, 59285.01,0.00084533,59285.00,59285.01
1637121271613, 59285,0.00008479,59285.00,59285.01
1637121271706, 59285,0.00580132,59285.00,59285.01
1637121271856, 59285.01,0.0005037,59285.00,59285.01
1637121271938, 59285.01,0.00006731,59285.00,59285.01
1637121272292, 59285.01,0.0012,59285.00,59285.01
1637121272675, 59285.01,0.00006731,59285.00,59285.01
1637121272728, 59285.01,0.00162833,59285.00,59285.01
1637121272784, 59285.01,0.001125,59285.00,59285.01
1637121272915, 59285,0.00102619,59285.00,59285.01
1637121273207, 59285,0.00087,59285.00,59285.01
1637121273700, 59285.01,0.00330748,59285.00,59285.01
1637121274214, 59285,0.1426758,59281.50,59285.01
1637121274214, 59281.5,0.0000242,59281.50,59285.01
1637121274344, 59283.51,0.00069647,59281.50,59283.51
1637121274712, 59281.5,0.00530757,59281.50,59281.51
1637121274770, 59281.5,0.05349,59281.50,59281.51
1637121274785, 59281.5,0.01217,59281.50,59281.51
1637121275412, 59272.04,0.071,59271.51,59272.05
1637121275412, 59271.51,0.1023,59271.51,59272.05
1637121275905, 59267.75,0.01142368,59267.74,59267.75
1637121275933, 59267.75,0.00902144,59267.74,59267.75
1637121276117, 59267.75,0.00050355,59267.74,59267.75
1637121276122, 59267.74,0.00017,59267.74,59267.75
1637121276128, 59267.74,0.00000178,59263.04,59267.75
1637121276462, 59257.6,0.00080558,59251.00,59257.60
1637121277133, 59265.74,0.00080583,59253.49,59265.74
1637121277284, 59262.68,0.00330748,59256.16,59262.68
1637121277730, 59257.87,0.00083957,59252.91,59257.87
1637121277825, 59258.56,0.00162833,59252.91,59258.56
1637121278259, 59251.61,0.000521,59251.61,59257.56
1637121278725, 59251,0.000085,59250.12,59257.55
1637121278725, 59250.12,0.00005329,59250.12,59257.55
1637121278920, 59257.56,0.00162829,59252.08,59257.56
1637121278978, 59261.74,0.00039461,59259.04,59261.74
1637121279163, 59261.74,0.00039456,59261.73,59261.74
1637121279396, 59261.74,0.00162642,59261.73,59261.74
1637121279408, 59261.77,0.00080583,59261.73,59261.77
1637121279490, 59261.76,0.00004759,59261.76,59261.77
1637121279533, 59261.77,0.00162833,59261.76,59261.77
1637121279660, 59266.4,0.0011248,59266.39,59266.40
1637121279743, 59266.4,0.3188552,59266.39,59267.74
1637121279849, 59267.74,0.00168,59267.73,59267.74
1637121279878, 59267.75,0.00825537,59267.73,59267.75
1637121279892, 59267.75,0.25416191,59267.74,59270.53
1637121279892, 59270.53,0.08,59267.74,59283.18
1637121280097, 59282.44,0.0032272,59275.84,59282.44
1637121280271, 59276,0.00012688,59276.00,59283.18
1637121280723, 59283.18,0.0016958,59278.22,59283.18
1637121280735, 59283.11,0.00161402,59278.22,59283.11
1637121280995, 59283.15,0.0017,59280.66,59283.15
1637121281161, 59282.68,0.00419507,59280.66,59282.68
1637121281661, 59282.68,0.00050743,59280.44,59282.68
1637121281709, 59280.42,0.000202,59280.42,59283.18
1637121281785, 59283.17,0.00051769,59280.42,59283.17
1637121281840, 59281.91,0.0044411,59281.91,59283.17
1637121281999, 59283.17,0.0003158,59280.42,59283.18
1637121281999, 59283.18,0.00299168,59280.42,59283.18
1637121282147, 59280.42,0.00917891,59280.42,59283.18
1637121282699, 59282.56,0.00339214,59282.56,59283.18
1637121282948, 59283.18,0.00033618,59282.59,59283.18
1637121283031, 59282.56,0.080934,59282.56,59283.18
1637121283095, 59282.56,0.00000808,59281.29,59282.57
1637121283095, 59281.29,0.00007907,59281.29,59282.57
1637121283192, 59281.29,0.00692,59281.29,59281.30
1637121283389, 59281.3,0.00826916,59281.29,59281.30
1637121283617, 59281.29,0.00000093,59275.84,59281.30
1637121283617, 59275.84,0.00167907,59275.84,59281.30
1637121283621, 59275.84,0.00000093,59266.95,59281.30
1637121284148, 59274.5,0.0004703,59269.14,59274.50
1637121284308, 59269.22,0.02558296,59269.14,59274.49
1637121284308, 59269.14,0.06443751,59269.14,59274.49
1637121284432, 59271.22,0.00220154,59265.70,59271.22
1637121284524, 59272.17,0.01651041,59265.70,59272.17
1637121284689, 59272.01,0.0003947,59268.45,59272.01
1637121285485, 59256.99,0.000842,59256.99,59263.67
1637121285718, 59252.26,0.25321755,59251.26,59260.94
1637121285718, 59251.26,0.74678245,59251.26,59260.94
1637121285952, 59254.13,0.00003304,59254.12,59254.13
1637121286015, 59260.31,0.0016833,59254.12,59262.39
1637121286015, 59262.39,0.01514878,59254.12,59262.39
1637121286098, 59257.67,0.00080449,59254.13,59257.67
1637121286121, 59263.24,0.0008229,59254.13,59263.24
1637121286196, 59261.92,0.00048616,59254.14,59261.92
1637121287013, 59254.94,0.01356892,59254.94,59254.95
1637121287027, 59254.95,0.02,59254.94,59254.95
1637121287189, 59254.95,0.00003424,59254.94,59254.95
1637121287486, 59254.95,0.00008408,59254.94,59254.95
1637121287862, 59254.94,0.00664608,59254.94,59254.95
1637121288043, 59254.95,0.00420434,59254.94,59254.95
1637121288089, 59259.26,0.00087326,59254.94,59259.26
1637121288300, 59254.94,0.05086103,59254.94,59254.95
1637121288389, 59254.95,0.0261757,59254.94,59254.95
1637121288493, 59257.84,0.00031079,59254.94,59257.84
1637121288565, 59254.95,0.0067169,59254.94,59254.95
1637121289324, 59254.13,0.00168,59254.13,59254.14
1637121289408, 59250.01,0.00030564,59250.00,59250.01
1637121289485, 59250,0.00011086,59250.00,59250.01
1637121289644, 59250,0.00012836,59250.00,59250.01
1637121289672, 59253.76,0.00080582,59250.00,59253.76
1637121289964, 59250,0.001684,59250.00,59252.47
1637121290531, 59250.01,0.00162825,59250.00,59250.01
1637121290558, 59250.01,0.00826916,59250.00,59250.01
1637121290823, 59250.01,0.00167936,59250.00,59250.01
1637121291018, 59250.01,0.00084165,59250.00,59250.01
1637121291190, 59250.01,0.00162825,59250.00,59250.01
1637121291191, 59250,0.000842,59250.00,59250.01
1637121291215, 59250,0.00223478,59247.05,59250.01
1637121291427, 59249.05,0.00246636,59249.04,59249.05
1637121291441, 59249.04,0.00015599,59249.04,59249.05
1637121291620, 59249.05,0.00004094,59249.04,59249.05
1637121291676, 59249.05,0.00075168,59249.04,59249.05
1637121291686, 59249.05,0.00004952,59249.04,59249.05
1637121292006, 59249.05,0.0000673,59249.04,59249.05
1637121292409, 59249.04,0.08374401,59249.04,59249.05
1637121292409, 59249.04,0.05,59247.11,59249.05
1637121292426, 59248.68,0.00915449,59247.16,59248.68
1637121292463, 59248.68,0.00116399,59247.16,59248.68
1637121292593, 59248.68,0.00003305,59248.67,59248.68
1637121292773, 59248.68,0.00330676,59248.67,59248.68
1637121293250, 59248.68,0.0001922,59248.67,59248.68
1637121293421, 59248.68,0.00006723,59248.67,59248.68
1637121293684, 59248.68,0.16794042,59248.67,59248.68
1637121293844, 59248.67,0.00129919,59248.67,59248.68
1637121294104, 59248.67,0.00593616,59248.67,59248.68
1637121294330, 59248.68,0.01379785,59248.67,59249.05
1637121294330, 59249.05,0.00272154,59248.67,59249.05
1637121294350, 59249.05,0.00826898,59249.04,59249.05
1637121294380, 59249.05,0.0002257,59249.04,59249.05
1637121294742, 59249.05,0.00238889,59247.11,59249.05
1637121294791, 59247.11,0.02374462,59247.11,59249.05
1637121295192, 59249.05,0.00080582,59244.05,59249.05
1637121295560, 59248.31,0.00005036,59244.05,59248.31
1637121295732, 59244.05,0.00050522,59244.05,59249.01
1637121296078, 59249.03,0.00031068,59244.05,59249.03
1637121297192, 59244.06,0.00012057,59244.05,59244.06
1637121297228, 59244.05,0.05,59244.05,59244.06
1637121297228, 59244.05,0.05,59244.05,59244.06
1637121297228, 59244.05,0.87,59244.00,59244.06
1637121297228, 59244,0.03,59244.00,59244.06
1637121297304, 59244.06,0.00413598,59244.05,59244.06
1637121297476, 59244.06,0.0020486,59244.05,59244.06
1637121297530, 59244.06,0.0003946,59244.05,59244.06
1637121298805, 59244.05,0.000303,59244.05,59244.06
1637121299343, 59244.06,0.00039469,59244.05,59244.06
1637121299468, 59244.01,0.00827197,59244.00,59244.01
1637121299776, 59244,0.02526,59244.00,59244.01
1637121299843, 59244.01,0.00372689,59244.00,59244.01
1637121299856, 59244.01,0.00095722,59244.00,59244.01
1637121300219, 59244,0.15156263,59244.00,59244.01
1637121300890, 59244.01,0.00868352,59244.00,59244.01
1637121300948, 59244,0.00195523,59244.00,59244.01
1637121301157, 59244.01,0.00162638,59244.00,59244.01
1637121301300, 59244.01,0.00161489,59244.00,59244.01
1637121301454, 59244.01,0.0001514,59244.00,59244.01
1637121301519, 59244.01,0.01191919,59244.00,59244.01
1637121301615, 59244.01,0.01972194,59244.00,59244.01
1637121301714, 59244,0.00043841,59244.00,59244.01
1637121301846, 59244.01,0.00242237,59244.00,59244.01
1637121302102, 59244.01,0.00288042,59244.00,59244.01
1637121302740, 59244.01,0.00004127,59244.00,59244.01
1637121303095, 59244.01,0.00162884,59244.00,59244.01
1637121303406, 59244,0.00002398,59244.00,59244.01
1637121303478, 59244,0.1109,59244.00,59244.01
1637121304299, 59244.01,0.00063799,59244.00,59244.01
1637121304339, 59244.01,0.00033622,59244.00,59244.01
1637121304511, 59244.01,0.0003299,59244.00,59244.01
1637121304634, 59244.01,0.00016862,59244.00,59244.01
1637121304684, 59244.01,0.00016529,59244.00,59244.01
1637121304706, 59244.01,0.01654393,59244.00,59244.01
1637121305057, 59244,0.12830409,59244.00,59244.01
1637121305774, 59244,0.04503215,59244.00,59244.01
1637121305785, 59244,0.50652351,59243.17,59244.01
1637121305818, 59243.17,0.0036778,59235.40,59243.18
1637121306330, 59234.47,0.01679823,59234.47,59234.48
1637121306330, 59234.47,0.16872105,59234.08,59234.48
1637121306330, 59234.08,0.01679818,59230.00,59234.48
1637121306330, 59230,0.00135951,59230.00,59234.48
1637121306373, 59231.5,0.071,59230.00,59233.93
1637121306373, 59233.93,0.0300423,59230.00,59234.14
1637121306373, 59234.14,0.02951622,59230.00,59239.84
1637121306373, 59239.84,0.20538829,59230.00,59239.84
1637121306613, 59234.48,0.00161492,59233.93,59234.48
1637121306767, 59230.87,0.00007458,59230.87,59233.94
1637121307207, 59231.18,0.0000457,59231.18,59233.94
1637121307318, 59230.11,0.00246636,59230.11,59231.24
1637121307411, 59231.24,0.00162884,59230.13,59231.24
1637121307467, 59231.24,0.00006733,59230.16,59231.24
1637121307665, 59231.24,0.00039483,59231.23,59231.24
1637121308076, 59231.24,0.00015141,59231.23,59231.24
1637121308661, 59231.24,0.00496432,59231.23,59231.24
1637121309215, 59230.05,0.01950726,59230.05,59231.08
1637121309606, 59231.24,0.25335824,59230.09,59231.24
1637121309606, 59231.24,0.13623133,59230.09,59231.24
1637121309666, 59230.1,0.00167904,59230.05,59230.10
1637121309821, 59230.01,0.00291423,59230.00,59230.01
1637121309821, 59230.01,0.00827197,59230.00,59230.01
1637121310250, 59230.01,0.00004965,59230.00,59230.01
1637121310278, 59230.01,0.00420611,59230.00,59230.01
1637121310404, 59230,0.0147,59230.00,59230.01
1637121310577, 59230,0.00024499,59230.00,59230.01
1637121310757, 59230,0.000505,59230.00,59230.01
1637121310774, 59230.01,0.00082483,59230.00,59230.01
1637121311091, 59230.01,0.00825593,59230.00,59230.01
1637121311137, 59230.01,0.00004425,59230.00,59230.01
1637121311398, 59230.01,0.0004704,59230.00,59230.01
1637121311505, 59230.01,0.00063799,59230.00,59230.01
1637121311525, 59230,0.03921,59230.00,59230.01
1637121311540, 59230,0.00000273,59226.86,59230.01
1637121311540, 59226.86,0.00083727,59226.86,59230.01
1637121311562, 59226.86,0.0000033,59225.95,59226.87
1637121311562, 59225.95,0.1687267,59225.95,59226.87
1637121311583, 59225.96,0.00162919,59225.95,59225.96
1637121311587, 59225.95,0.00000823,59222.27,59225.96
1637121311722, 59222.28,0.00006734,59222.27,59222.28
1637121312197, 59222.28,0.08274389,59222.27,59222.28
1637121312204, 59222.27,0.00003393,59222.27,59222.28
1637121312251, 59222.28,0.00087327,59222.27,59222.28
1637121312457, 59222.27,0.000084,59222.27,59222.28
1637121312483, 59222.27,0.0004,59222.27,59222.28
1637121312600, 59222.28,0.0002155,59222.27,59222.28
1637121312600, 59222.28,0.00062457,59222.27,59222.28
1637121312770, 59222.28,0.0024689,59222.27,59222.28
1637121312779, 59222.28,0.00015131,59222.27,59222.28
1637121312791, 59222.27,0.00008,59222.27,59222.28
1637121313016, 59222.27,0.00000059,59220.00,59222.28
1637121313016, 59220,0.00319941,59220.00,59222.28
1637121313024, 59220,0.00004729,59205.77,59222.28
1637121313451, 59205.78,0.00162932,59205.77,59205.78
1637121313543, 59211.7,0.00034448,59206.96,59211.70
1637121314507, 59221.6,0.00040997,59219.93,59221.60
1637121314734, 59221.6,0.00330886,59221.59,59221.60
1637121314827, 59222.28,3.29981,59222.27,59222.28
1637121314900, 59222.28,0.00000742,59222.27,59226.86
1637121314900, 59226.86,0.00167258,59222.27,59226.86
1637121314900, 59226.86,0.00001072,59222.27,59230.01
1637121314900, 59230.01,0.00014072,59222.27,59230.01
1637121314949, 59230.01,0.18396928,59225.25,59232.79
1637121314980, 59232.79,0.00080628,59230.00,59232.79
1637121315073, 59232.79,0.01469372,59232.78,59234.90
1637121315218, 59237.73,0.0003101,59237.72,59237.73
1637121315782, 59237.73,0.00016839,59237.72,59237.73
1637121316150, 59237.73,0.00006735,59237.72,59237.73
1637121316162, 59237.73,0.07045416,59237.72,59237.73
1637121316162, 59237.73,0.26766963,59237.72,59237.73
1637121316224, 59237.72,0.0023416,59237.72,59237.73
1637121316327, 59237.72,0.000034,59237.72,59237.73
1637121316332, 59237.73,0.00039495,59237.72,59237.73
1637121316465, 59237.73,0.00458141,59237.72,59237.73
1637121316639, 59237.72,0.013,59237.72,59237.73
1637121316947, 59235.62,0.00258774,59231.31,59235.62
1637121317039, 59230.96,0.00848331,59230.96,59235.58
1637121317276, 59234.64,0.00336105,59230.96,59235.59
1637121317276, 59235.59,0.00452068,59230.96,59235.59
1637121317639, 59235.59,0.00067471,59230.93,59235.60
1637121317639, 59235.6,0.00100506,59230.93,59235.60
1637121317777, 59232.42,0.00080635,59230.93,59232.42
1637121317857, 59232.41,0.00004388,59232.41,59237.54
1637121318075, 59237.73,0.08274389,59237.72,59237.73
1637121318283, 59237.73,0.00330957,59237.72,59237.73
1637121318715, 59237.73,0.04373723,59237.72,59237.73
1637121318723, 59237.73,0.00011589,59237.72,59237.73
1637121318924, 59237.73,0.00835674,59237.72,59237.73
1637121319011, 59237.73,0.00330145,59237.72,59237.73
1637121319013, 59237.73,0.00006736,59237.72,59237.73
1637121319648, 59237.73,0.00012848,59230.15,59237.73
1637121319719, 59237.73,0.00807316,59230.48,59237.73
1637121319780, 59230.37,0.00007499,59230.37,59237.07
1637121319903, 59237.07,0.00162919,59230.37,59237.07
1637121320246, 59231.24,0.0041398,59231.23,59231.24
1637121320254, 59231.24,0.00080652,59231.23,59231.24
1637121320269, 59231.24,0.0001684,59231.23,59231.24
